match_id,world_cup_year,match_date,cycle_start,feature_cutoff,ranking_year,ranking_semester,team_a,team_b,country,neutral,team_a_is_host,team_a_rank,team_a_fifa_points,team_a_days_since_last_match,team_a_cycle_games,team_a_cycle_points_per_game,team_a_cycle_goals_for_per_game,team_a_cycle_goals_against_per_game,team_a_official_points_per_game,team_a_last5_points_per_game,team_a_last10_points_per_game,team_a_last10_opponent_points_mean,team_b_rank,team_b_fifa_points,team_b_days_since_last_match,team_b_cycle_games,team_b_cycle_points_per_game,team_b_cycle_goals_for_per_game,team_b_cycle_goals_against_per_game,team_b_official_points_per_game,team_b_last5_points_per_game,team_b_last10_points_per_game,team_b_last10_opponent_points_mean,diff_rank,diff_fifa_points,diff_cycle_points_per_game,diff_cycle_goals_for_per_game,diff_cycle_goals_against_per_game,diff_last5_points_per_game,diff_last10_points_per_game,diff_last10_opponent_points_mean,score_a,score_b,result
WC1998_0058,1998,1998-07-03,1994-07-17,1998-06-10,1997,2,France,Italy,France,0,1,6,60.0,5,41,2.048780487804878,1.6097560975609757,0.5121951219512195,1.75,1.6,1.9,54.7,6,60.0,8,36,1.9444444444444444,1.6111111111111112,0.75,1.9615384615384615,2.0,1.4,56.2,0.0,0.0,0.10433604336043367,-0.0013550135501354532,-0.23780487804878048,-0.3999999999999999,0.5,-1.5,0,0,1
WC1998_0059,1998,1998-07-04,1994-07-17,1998-06-10,1997,2,Germany,Croatia,France,1,0,2,65.0,5,49,2.326530612244898,2.142857142857143,0.6326530612244898,2.3461538461538463,2.0,2.5,41.8,18,57.0,4,38,2.026315789473684,2.210526315789474,0.9473684210526315,1.8214285714285714,2.6,2.0,45.5,-16.0,8.0,0.3002148227712138,-0.0676691729323311,-0.3147153598281417,-0.6000000000000001,0.5,-3.700000000000003,0,3,2
WC1998_0060,1998,1998-07-04,1994-07-17,1998-06-10,1997,2,Netherlands,Argentina,France,1,0,22,56.0,5,36,1.9444444444444444,2.1944444444444446,0.6944444444444444,2.0434782608695654,2.6,2.3,45.6,12,58.0,16,47,1.9148936170212767,1.702127659574468,0.7872340425531915,1.7037037037037037,3.0,2.3,51.7,10.0,-2.0,0.029550827423167725,0.49231678486997654,-0.0927895981087471,-0.3999999999999999,0.0,-6.100000000000001,2,1,0
WC1998_0061,1998,1998-07-07,1994-07-17,1998-06-10,1997,2,Brazil,Netherlands,France,1,0,1,73.0,7,62,2.4838709677419355,2.4838709677419355,0.7096774193548387,2.310344827586207,1.8,2.0,46.7,22,56.0,5,36,1.9444444444444444,2.1944444444444446,0.6944444444444444,2.0434782608695654,2.6,2.3,45.6,-21.0,17.0,0.5394265232974911,0.28942652329749086,0.015232974910394326,-0.8,-0.2999999999999998,1.1000000000000014,1,1,1
WC1998_0062,1998,1998-07-08,1994-07-17,1998-06-10,1997,2,France,Croatia,France,0,1,6,60.0,5,41,2.048780487804878,1.6097560975609757,0.5121951219512195,1.75,1.6,1.9,54.7,18,57.0,4,38,2.026315789473684,2.210526315789474,0.9473684210526315,1.8214285714285714,2.6,2.0,45.5,-12.0,3.0,0.022464698331194022,-0.6007702182284982,-0.435173299101412,-1.0,-0.10000000000000009,9.200000000000003,2,1,0
WC1998_0063,1998,1998-07-11,1994-07-17,1998-06-10,1997,2,Netherlands,Croatia,France,1,0,22,56.0,5,36,1.9444444444444444,2.1944444444444446,0.6944444444444444,2.0434782608695654,2.6,2.3,45.6,18,57.0,4,38,2.026315789473684,2.210526315789474,0.9473684210526315,1.8214285714285714,2.6,2.0,45.5,4.0,-1.0,-0.08187134502923965,-0.016081871345029253,-0.2529239766081871,0.0,0.2999999999999998,0.10000000000000142,1,2,2
WC1998_0064,1998,1998-07-12,1994-07-17,1998-06-10,1997,2,France,Brazil,France,0,1,6,60.0,5,41,2.048780487804878,1.6097560975609757,0.5121951219512195,1.75,1.6,1.9,54.7,1,73.0,7,62,2.4838709677419355,2.4838709677419355,0.7096774193548387,2.310344827586207,1.8,2.0,46.7,5.0,-13.0,-0.4350904799370574,-0.8741148701809598,-0.19748229740361922,-0.19999999999999996,-0.10000000000000009,8.0,3,0,0
WC2002_0065,2002,2002-05-31,1998-07-12,2002-05-31,2001,2,France,Senegal,South Korea,1,0,1,812.0,5,49,2.2244897959183674,2.061224489795918,0.7959183673469388,2.260869565217391,2.0,2.0,615.6,65,539.0,8,59,1.6779661016949152,1.3389830508474576,0.7796610169491526,1.6470588235294117,2.0,2.3,578.4,-64.0,273.0,0.5465236942234521,0.7222414389484606,0.016257350397786197,0.0,-0.2999999999999998,37.200000000000045,0,1,2
WC2002_0066,2002,2002-06-01,1998-07-12,2002-05-31,2001,2,Germany,Saudi Arabia,Japan,1,0,12,707.0,13,47,1.7446808510638299,2.127659574468085,1.2340425531914894,1.8333333333333333,1.8,1.7,594.3,31,632.0,17,78,2.0128205128205128,2.0,0.9358974358974359,2.1578947368421053,1.8,2.1,567.9,-19.0,75.0,-0.2681396617566829,0.12765957446808507,0.29814511729405346,0.0,-0.40000000000000013,26.399999999999977,8,0,0
WC2002_0067,2002,2002-06-01,1998-07-12,2002-05-31,2001,2,Republic of Ireland,Cameroon,Japan,1,0,17,672.0,15,37,1.945945945945946,1.7837837837837838,0.7567567567567568,2.0,1.8,2.2,609.7,38,609.0,5,41,2.0,1.5853658536585367,0.6097560975609756,2.2413793103448274,0.8,1.9,590.3,-21.0,63.0,-0.054054054054053946,0.1984179301252471,0.1470006591957812,1.0,0.30000000000000027,19.40000000000009,1,1,1
WC2002_0068,2002,2002-06-01,1998-07-12,2002-05-31,2001,2,Uruguay,Denmark,South Korea,1,0,22,664.0,10,45,1.4666666666666666,1.2444444444444445,1.1111111111111112,1.34375,1.4,1.5,608.0,17,672.0,5,41,1.7317073170731707,1.5121951219512195,0.926829268292683,1.875,2.4,2.0,620.4,5.0,-8.0,-0.26504065040650415,-0.26775067750677506,0.1842818428184282,-1.0,-0.5,-12.399999999999977,1,2,2
WC2002_0069,2002,2002-06-02,1998-07-12,2002-05-31,2001,2,Argentina,Nigeria,Japan,1,0,2,802.0,44,38,2.0789473684210527,1.8421052631578947,0.8947368421052632,2.227272727272727,1.8,2.0,619.5,39,604.0,13,45,2.0,1.5777777777777777,0.8,2.206896551724138,2.6,2.3,533.1,-37.0,198.0,0.07894736842105265,0.26432748538011697,0.09473684210526312,-0.8,-0.2999999999999998,86.39999999999998,1,0,0
WC2002_0070,2002,2002-06-02,1998-07-12,2002-05-31,2001,2,England,Sweden,Japan,1,0,10,712.0,5,40,1.625,1.625,0.85,1.7142857142857142,1.2,1.4,646.2,16,676.0,6,48,1.8333333333333333,1.3333333333333333,0.6041666666666666,2.0344827586206895,0.8,1.7,596.5555555555555,-6.0,36.0,-0.20833333333333326,0.29166666666666674,0.24583333333333335,0.3999999999999999,-0.30000000000000004,49.6444444444445,1,1,1
WC2002_0071,2002,2002-06-02,1998-07-12,2002-05-31,2001,2,Paraguay,South Africa,South Korea,1,0,13,691.0,14,49,1.5714285714285714,1.346938775510204,1.183673469387755,1.5517241379310345,1.0,0.9,644.3,34,626.0,8,61,1.7540983606557377,1.180327868852459,0.819672131147541,1.829268292682927,2.2,1.5,519.3,-21.0,65.0,-0.18266978922716626,0.16661090665774503,0.3640013382402141,-1.2000000000000002,-0.6,125.0,2,2,1
WC2002_0072,2002,2002-06-02,1998-07-12,2002-05-31,2001,2,Spain,Slovenia,South Korea,1,0,7,730.0,44,40,2.05,2.425,0.875,2.35,2.0,2.3,588.8,25,650.0,14,44,1.5909090909090908,1.4545454545454546,1.2045454545454546,1.6551724137931034,1.6,1.9,616.5,-18.0,80.0,0.459090909090909,0.9704545454545452,-0.3295454545454546,0.3999999999999999,0.3999999999999999,-27.700000000000045,3,1,0
WC2002_0073,2002,2002-06-03,1998-07-12,2002-05-31,2001,2,Brazil,Turkey,South Korea,1,0,3,793.0,6,63,2.0,2.2857142857142856,0.8412698412698413,1.8974358974358974,2.6,2.5,564.7777777777778,23,663.0,8,36,1.5555555555555556,1.2777777777777777,0.9166666666666666,1.9230769230769231,1.4,1.7,596.9,-20.0,130.0,0.4444444444444444,1.007936507936508,-0.07539682539682535,1.2000000000000002,0.8,-32.12222222222215,2,1,0
WC2002_0074,2002,2002-06-03,1998-07-12,2002-05-31,2001,2,Croatia,Mexico,Japan,1,0,19,668.0,23,38,1.5526315789473684,1.3157894736842106,0.9736842105263158,2.0,1.8,1.7,557.3,9,714.0,15,82,1.6951219512195121,1.6097560975609757,1.0975609756097562,1.7735849056603774,2.4,2.2,589.1,10.0,-46.0,-0.14249037227214378,-0.2939666238767651,-0.12387676508344037,-0.5999999999999999,-0.5000000000000002,-31.800000000000068,0,1,2
WC2002_0075,2002,2002-06-03,1998-07-12,2002-05-31,2001,2,Italy,Ecuador,Japan,1,0,6,734.0,13,39,1.8974358974358974,1.358974358974359,0.6666666666666666,2.1818181818181817,1.6,2.1,611.9,37,613.0,8,51,1.4313725490196079,1.1568627450980393,1.0980392156862746,1.4230769230769231,1.4,1.7,588.1,-31.0,121.0,0.4660633484162895,0.2021116138763197,-0.431372549019608,0.20000000000000018,0.40000000000000013,23.799999999999955,2,0,0
WC2002_0076,2002,2002-06-04,1998-07-12,2002-05-31,2001,2,China,Costa Rica,South Korea,1,0,54,565.0,6,55,1.8,2.290909090909091,0.8545454545454545,2.0789473684210527,0.4,1.5,563.1,30,635.0,5,56,1.6785714285714286,1.8392857142857142,1.0892857142857142,1.8461538461538463,0.2,1.4,621.8888888888889,24.0,-70.0,0.12142857142857144,0.4516233766233768,-0.2347402597402597,0.2,0.10000000000000009,-58.78888888888889,0,2,2
WC2002_0077,2002,2002-06-04,1998-07-12,2002-05-31,2001,2,Japan,Belgium,Japan,0,1,34,626.0,6,52,1.6730769230769231,1.6538461538461537,0.9423076923076923,1.911764705882353,1.2,1.4,626.4,20,666.0,5,40,1.575,1.65,1.075,1.8235294117647058,2.2,2.0,643.2,14.0,-40.0,0.09807692307692317,0.0038461538461538325,-0.13269230769230766,-1.0000000000000002,-0.6000000000000001,-16.800000000000068,2,2,1
WC2002_0078,2002,2002-06-04,1998-07-12,2002-05-31,2001,2,South Korea,Poland,South Korea,0,1,42,599.0,5,65,1.646153846153846,1.4615384615384615,0.9230769230769231,1.5588235294117647,1.6,1.3,632.2,33,629.0,13,43,1.744186046511628,1.4651162790697674,0.9534883720930233,1.8421052631578947,1.8,1.5,551.7,9.0,-30.0,-0.09803220035778182,-0.003577817531305927,-0.030411449016100156,-0.19999999999999996,-0.19999999999999996,80.5,2,0,0
WC2002_0079,2002,2002-06-05,1998-07-12,2002-05-31,2001,2,Germany,Republic of Ireland,Japan,1,0,12,707.0,13,47,1.7446808510638299,2.127659574468085,1.2340425531914894,1.8333333333333333,1.8,1.7,594.3,17,672.0,15,37,1.945945945945946,1.7837837837837838,0.7567567567567568,2.0,1.8,2.2,609.7,-5.0,35.0,-0.2012650948821162,0.3438757906843013,0.47728579643473257,0.0,-0.5000000000000002,-15.400000000000091,1,1,1
WC2002_0080,2002,2002-06-05,1998-07-12,2002-05-31,2001,2,Russia,Tunisia,Japan,1,0,21,665.0,12,38,1.6842105263157894,1.5526315789473684,1.0526315789473684,2.1,0.6,1.3,564.7,28,648.0,5,50,1.7,1.7,0.88,1.8275862068965518,0.6,0.8,597.7777777777778,-7.0,17.0,-0.015789473684210575,-0.1473684210526316,0.17263157894736836,0.0,0.5,-33.07777777777778,2,0,0
WC2002_0081,2002,2002-06-05,1998-07-12,2002-05-31,2001,2,United States,Portugal,South Korea,1,0,24,662.0,12,59,1.7457627118644068,1.5423728813559323,0.7796610169491526,1.9705882352941178,1.2,1.6,642.2,4,741.0,6,42,2.2142857142857144,2.5952380952380953,0.7857142857142857,2.36,1.6,2.3,542.1,20.0,-79.0,-0.4685230024213076,-1.052865213882163,-0.006053268765133124,-0.40000000000000013,-0.6999999999999997,100.10000000000002,3,2,0
WC2002_0082,2002,2002-06-06,1998-07-12,2002-05-31,2001,2,Cameroon,Saudi Arabia,Japan,1,0,38,609.0,5,41,2.0,1.5853658536585367,0.6097560975609756,2.2413793103448274,0.8,1.9,590.3,31,632.0,17,78,2.0128205128205128,2.0,0.9358974358974359,2.1578947368421053,1.8,2.1,567.9,7.0,-23.0,-0.012820512820512775,-0.41463414634146334,-0.3261413383364603,-1.0,-0.20000000000000018,22.399999999999977,1,0,0
WC2002_0083,2002,2002-06-06,1998-07-12,2002-05-31,2001,2,Denmark,Senegal,South Korea,1,0,17,672.0,5,41,1.7317073170731707,1.5121951219512195,0.926829268292683,1.875,2.4,2.0,620.4,65,539.0,8,59,1.6779661016949152,1.3389830508474576,0.7796610169491526,1.6470588235294117,2.0,2.3,578.4,-48.0,133.0,0.05374121537825549,0.1732120711037619,0.1471682513435304,0.3999999999999999,-0.2999999999999998,42.0,1,1,1
WC2002_0084,2002,2002-06-06,1998-07-12,2002-05-31,2001,2,France,Uruguay,South Korea,1,0,1,812.0,5,49,2.2244897959183674,2.061224489795918,0.7959183673469388,2.260869565217391,2.0,2.0,615.6,22,664.0,10,45,1.4666666666666666,1.2444444444444445,1.1111111111111112,1.34375,1.4,1.5,608.0,-21.0,148.0,0.7578231292517008,0.8167800453514737,-0.3151927437641724,0.6000000000000001,0.5,7.600000000000023,0,0,1
WC2002_0085,2002,2002-06-07,1998-07-12,2002-05-31,2001,2,Argentina,England,Japan,1,0,2,802.0,44,38,2.0789473684210527,1.8421052631578947,0.8947368421052632,2.227272727272727,1.8,2.0,619.5,10,712.0,5,40,1.625,1.625,0.85,1.7142857142857142,1.2,1.4,646.2,-8.0,90.0,0.45394736842105265,0.2171052631578947,0.044736842105263186,0.6000000000000001,0.6000000000000001,-26.700000000000045,0,1,2
WC2002_0086,2002,2002-06-07,1998-07-12,2002-05-31,2001,2,Spain,Paraguay,South Korea,1,0,7,730.0,44,40,2.05,2.425,0.875,2.35,2.0,2.3,588.8,13,691.0,14,49,1.5714285714285714,1.346938775510204,1.183673469387755,1.5517241379310345,1.0,0.9,644.3,-6.0,39.0,0.4785714285714284,1.0780612244897958,-0.3086734693877551,1.0,1.4,-55.5,3,1,0
WC2002_0087,2002,2002-06-07,1998-07-12,2002-05-31,2001,2,Sweden,Nigeria,Japan,1,0,16,676.0,6,48,1.8333333333333333,1.3333333333333333,0.6041666666666666,2.0344827586206895,0.8,1.7,596.5555555555555,39,604.0,13,45,2.0,1.5777777777777777,0.8,2.206896551724138,2.6,2.3,533.1,-23.0,72.0,-0.16666666666666674,-0.24444444444444446,-0.19583333333333341,-1.8,-0.5999999999999999,63.45555555555552,2,1,0
WC2002_0088,2002,2002-06-08,1998-07-12,2002-05-31,2001,2,Brazil,China,South Korea,1,0,3,793.0,6,63,2.0,2.2857142857142856,0.8412698412698413,1.8974358974358974,2.6,2.5,564.7777777777778,54,565.0,6,55,1.8,2.290909090909091,0.8545454545454545,2.0789473684210527,0.4,1.5,563.1,-51.0,228.0,0.19999999999999996,-0.005194805194805419,-0.013275613275613218,2.2,1.0,1.6777777777778056,4,0,0
WC2002_0089,2002,2002-06-08,1998-07-12,2002-05-31,2001,2,Italy,Croatia,Japan,1,0,6,734.0,13,39,1.8974358974358974,1.358974358974359,0.6666666666666666,2.1818181818181817,1.6,2.1,611.9,19,668.0,23,38,1.5526315789473684,1.3157894736842106,0.9736842105263158,2.0,1.8,1.7,557.3,-13.0,66.0,0.344804318488529,0.04318488529014841,-0.3070175438596492,-0.19999999999999996,0.40000000000000013,54.60000000000002,1,2,2
WC2002_0090,2002,2002-06-08,1998-07-12,2002-05-31,2001,2,South Africa,Slovenia,South Korea,1,0,34,626.0,8,61,1.7540983606557377,1.180327868852459,0.819672131147541,1.829268292682927,2.2,1.5,519.3,25,650.0,14,44,1.5909090909090908,1.4545454545454546,1.2045454545454546,1.6551724137931034,1.6,1.9,616.5,9.0,-24.0,0.16318926974664683,-0.2742175856929956,-0.3848733233979136,0.6000000000000001,-0.3999999999999999,-97.20000000000005,1,0,0
WC2002_0091,2002,2002-06-09,1998-07-12,2002-05-31,2001,2,Costa Rica,Turkey,South Korea,1,0,30,635.0,5,56,1.6785714285714286,1.8392857142857142,1.0892857142857142,1.8461538461538463,0.2,1.4,621.8888888888889,23,663.0,8,36,1.5555555555555556,1.2777777777777777,0.9166666666666666,1.9230769230769231,1.4,1.7,596.9,7.0,-28.0,0.12301587301587302,0.5615079365079365,0.17261904761904756,-1.2,-0.30000000000000004,24.988888888888937,1,1,1
WC2002_0092,2002,2002-06-09,1998-07-12,2002-05-31,2001,2,Japan,Russia,Japan,0,1,34,626.0,6,52,1.6730769230769231,1.6538461538461537,0.9423076923076923,1.911764705882353,1.2,1.4,626.4,21,665.0,12,38,1.6842105263157894,1.5526315789473684,1.0526315789473684,2.1,0.6,1.3,564.7,13.0,-39.0,-0.011133603238866252,0.10121457489878538,-0.11032388663967607,0.6,0.09999999999999987,61.69999999999993,1,0,0
WC2002_0093,2002,2002-06-09,1998-07-12,2002-05-31,2001,2,Mexico,Ecuador,Japan,1,0,9,714.0,15,82,1.6951219512195121,1.6097560975609757,1.0975609756097562,1.7735849056603774,2.4,2.2,589.1,37,613.0,8,51,1.4313725490196079,1.1568627450980393,1.0980392156862746,1.4230769230769231,1.4,1.7,588.1,-28.0,101.0,0.2637494021999043,0.4528933524629364,-0.0004782400765184214,1.0,0.5000000000000002,1.0,2,1,0
WC2002_0094,2002,2002-06-10,1998-07-12,2002-05-31,2001,2,South Korea,United States,South Korea,0,1,42,599.0,5,65,1.646153846153846,1.4615384615384615,0.9230769230769231,1.5588235294117647,1.6,1.3,632.2,24,662.0,12,59,1.7457627118644068,1.5423728813559323,0.7796610169491526,1.9705882352941178,1.2,1.6,642.2,18.0,-63.0,-0.09960886571056071,-0.08083441981747086,0.14341590612777055,0.40000000000000013,-0.30000000000000004,-10.0,1,1,1
WC2002_0095,2002,2002-06-10,1998-07-12,2002-05-31,2001,2,Portugal,Poland,South Korea,1,0,4,741.0,6,42,2.2142857142857144,2.5952380952380953,0.7857142857142857,2.36,1.6,2.3,542.1,33,629.0,13,43,1.744186046511628,1.4651162790697674,0.9534883720930233,1.8421052631578947,1.8,1.5,551.7,-29.0,112.0,0.4700996677740865,1.130121816168328,-0.16777408637873759,-0.19999999999999996,0.7999999999999998,-9.600000000000023,4,0,0
WC2002_0096,2002,2002-06-10,1998-07-12,2002-05-31,2001,2,Tunisia,Belgium,Japan,1,0,28,648.0,5,50,1.7,1.7,0.88,1.8275862068965518,0.6,0.8,597.7777777777778,20,666.0,5,40,1.575,1.65,1.075,1.8235294117647058,2.2,2.0,643.2,8.0,-18.0,0.125,0.050000000000000044,-0.19499999999999995,-1.6,-1.2,-45.42222222222222,1,1,1
WC2002_0097,2002,2002-06-11,1998-07-12,2002-05-31,2001,2,Cameroon,Germany,Japan,1,0,38,609.0,5,41,2.0,1.5853658536585367,0.6097560975609756,2.2413793103448274,0.8,1.9,590.3,12,707.0,13,47,1.7446808510638299,2.127659574468085,1.2340425531914894,1.8333333333333333,1.8,1.7,594.3,26.0,-98.0,0.25531914893617014,-0.5422937208095484,-0.6242864556305138,-1.0,0.19999999999999996,-4.0,0,2,2
WC2002_0098,2002,2002-06-11,1998-07-12,2002-05-31,2001,2,Denmark,France,South Korea,1,0,17,672.0,5,41,1.7317073170731707,1.5121951219512195,0.926829268292683,1.875,2.4,2.0,620.4,1,812.0,5,49,2.2244897959183674,2.061224489795918,0.7959183673469388,2.260869565217391,2.0,2.0,615.6,16.0,-140.0,-0.49278247884519666,-0.5490293678446987,0.1309109009457442,0.3999999999999999,0.0,4.7999999999999545,2,0,0
WC2002_0099,2002,2002-06-11,1998-07-12,2002-05-31,2001,2,Saudi Arabia,Republic of Ireland,Japan,1,0,31,632.0,17,78,2.0128205128205128,2.0,0.9358974358974359,2.1578947368421053,1.8,2.1,567.9,17,672.0,15,37,1.945945945945946,1.7837837837837838,0.7567567567567568,2.0,1.8,2.2,609.7,14.0,-40.0,0.06687456687456672,0.21621621621621623,0.1791406791406791,0.0,-0.10000000000000009,-41.80000000000007,0,3,2
WC2002_0100,2002,2002-06-11,1998-07-12,2002-05-31,2001,2,Senegal,Uruguay,South Korea,1,0,65,539.0,8,59,1.6779661016949152,1.3389830508474576,0.7796610169491526,1.6470588235294117,2.0,2.3,578.4,22,664.0,10,45,1.4666666666666666,1.2444444444444445,1.1111111111111112,1.34375,1.4,1.5,608.0,43.0,-125.0,0.21129943502824866,0.09453860640301315,-0.3314500941619586,0.6000000000000001,0.7999999999999998,-29.600000000000023,3,3,1
WC2002_0101,2002,2002-06-12,1998-07-12,2002-05-31,2001,2,Nigeria,England,Japan,1,0,39,604.0,13,45,2.0,1.5777777777777777,0.8,2.206896551724138,2.6,2.3,533.1,10,712.0,5,40,1.625,1.625,0.85,1.7142857142857142,1.2,1.4,646.2,29.0,-108.0,0.375,-0.047222222222222276,-0.04999999999999993,1.4000000000000001,0.8999999999999999,-113.10000000000002,0,0,1
WC2002_0102,2002,2002-06-12,1998-07-12,2002-05-31,2001,2,Slovenia,Paraguay,South Korea,1,0,25,650.0,14,44,1.5909090909090908,1.4545454545454546,1.2045454545454546,1.6551724137931034,1.6,1.9,616.5,13,691.0,14,49,1.5714285714285714,1.346938775510204,1.183673469387755,1.5517241379310345,1.0,0.9,644.3,12.0,-41.0,0.01948051948051943,0.10760667903525056,0.020871985157699502,0.6000000000000001,0.9999999999999999,-27.799999999999955,1,3,2
WC2002_0103,2002,2002-06-12,1998-07-12,2002-05-31,2001,2,South Africa,Spain,South Korea,1,0,34,626.0,8,61,1.7540983606557377,1.180327868852459,0.819672131147541,1.829268292682927,2.2,1.5,519.3,7,730.0,44,40,2.05,2.425,0.875,2.35,2.0,2.3,588.8,27.0,-104.0,-0.29590163934426217,-1.2446721311475408,-0.055327868852458995,0.20000000000000018,-0.7999999999999998,-69.5,2,3,2
WC2002_0104,2002,2002-06-12,1998-07-12,2002-05-31,2001,2,Sweden,Argentina,Japan,1,0,16,676.0,6,48,1.8333333333333333,1.3333333333333333,0.6041666666666666,2.0344827586206895,0.8,1.7,596.5555555555555,2,802.0,44,38,2.0789473684210527,1.8421052631578947,0.8947368421052632,2.227272727272727,1.8,2.0,619.5,14.0,-126.0,-0.2456140350877194,-0.5087719298245614,-0.29057017543859653,-1.0,-0.30000000000000004,-22.944444444444457,1,1,1
WC2002_0105,2002,2002-06-13,1998-07-12,2002-05-31,2001,2,Costa Rica,Brazil,South Korea,1,0,30,635.0,5,56,1.6785714285714286,1.8392857142857142,1.0892857142857142,1.8461538461538463,0.2,1.4,621.8888888888889,3,793.0,6,63,2.0,2.2857142857142856,0.8412698412698413,1.8974358974358974,2.6,2.5,564.7777777777778,27.0,-158.0,-0.3214285714285714,-0.4464285714285714,0.2480158730158729,-2.4,-1.1,57.111111111111086,2,5,2
WC2002_0106,2002,2002-06-13,1998-07-12,2002-05-31,2001,2,Ecuador,Croatia,Japan,1,0,37,613.0,8,51,1.4313725490196079,1.1568627450980393,1.0980392156862746,1.4230769230769231,1.4,1.7,588.1,19,668.0,23,38,1.5526315789473684,1.3157894736842106,0.9736842105263158,2.0,1.8,1.7,557.3,18.0,-55.0,-0.1212590299277605,-0.1589267285861713,0.12435500515995879,-0.40000000000000013,0.0,30.800000000000068,1,0,0
WC2002_0107,2002,2002-06-13,1998-07-12,2002-05-31,2001,2,Mexico,Italy,Japan,1,0,9,714.0,15,82,1.6951219512195121,1.6097560975609757,1.0975609756097562,1.7735849056603774,2.4,2.2,589.1,6,734.0,13,39,1.8974358974358974,1.358974358974359,0.6666666666666666,2.1818181818181817,1.6,2.1,611.9,3.0,-20.0,-0.2023139462163852,0.2507817385866167,0.43089430894308955,0.7999999999999998,0.10000000000000009,-22.799999999999955,1,1,1
WC2002_0108,2002,2002-06-13,1998-07-12,2002-05-31,2001,2,Turkey,China,South Korea,1,0,23,663.0,8,36,1.5555555555555556,1.2777777777777777,0.9166666666666666,1.9230769230769231,1.4,1.7,596.9,54,565.0,6,55,1.8,2.290909090909091,0.8545454545454545,2.0789473684210527,0.4,1.5,563.1,-31.0,98.0,-0.24444444444444446,-1.0131313131313133,0.06212121212121213,0.9999999999999999,0.19999999999999996,33.799999999999955,3,0,0
WC2002_0109,2002,2002-06-14,1998-07-12,2002-05-31,2001,2,Belgium,Russia,Japan,1,0,20,666.0,5,40,1.575,1.65,1.075,1.8235294117647058,2.2,2.0,643.2,21,665.0,12,38,1.6842105263157894,1.5526315789473684,1.0526315789473684,2.1,0.6,1.3,564.7,-1.0,1.0,-0.10921052631578942,0.09736842105263155,0.022368421052631593,1.6,0.7,78.5,3,2,0
WC2002_0110,2002,2002-06-14,1998-07-12,2002-05-31,2001,2,Japan,Tunisia,Japan,0,1,34,626.0,6,52,1.6730769230769231,1.6538461538461537,0.9423076923076923,1.911764705882353,1.2,1.4,626.4,28,648.0,5,50,1.7,1.7,0.88,1.8275862068965518,0.6,0.8,597.7777777777778,6.0,-22.0,-0.026923076923076827,-0.04615384615384621,0.062307692307692286,0.6,0.5999999999999999,28.62222222222215,2,0,0
WC2002_0111,2002,2002-06-14,1998-07-12,2002-05-31,2001,2,South Korea,Portugal,South Korea,0,1,42,599.0,5,65,1.646153846153846,1.4615384615384615,0.9230769230769231,1.5588235294117647,1.6,1.3,632.2,4,741.0,6,42,2.2142857142857144,2.5952380952380953,0.7857142857142857,2.36,1.6,2.3,542.1,38.0,-142.0,-0.5681318681318683,-1.133699633699634,0.13736263736263743,0.0,-0.9999999999999998,90.10000000000002,1,0,0
WC2002_0112,2002,2002-06-14,1998-07-12,2002-05-31,2001,2,Poland,United States,South Korea,1,0,33,629.0,13,43,1.744186046511628,1.4651162790697674,0.9534883720930233,1.8421052631578947,1.8,1.5,551.7,24,662.0,12,59,1.7457627118644068,1.5423728813559323,0.7796610169491526,1.9705882352941178,1.2,1.6,642.2,9.0,-33.0,-0.0015766653527788943,-0.07725660228616493,0.1738273551438707,0.6000000000000001,-0.10000000000000009,-90.5,3,1,0
WC2002_0113,2002,2002-06-15,1998-07-12,2002-05-31,2001,2,Denmark,England,Japan,1,0,17,672.0,5,41,1.7317073170731707,1.5121951219512195,0.926829268292683,1.875,2.4,2.0,620.4,10,712.0,5,40,1.625,1.625,0.85,1.7142857142857142,1.2,1.4,646.2,7.0,-40.0,0.10670731707317072,-0.11280487804878048,0.076829268292683,1.2,0.6000000000000001,-25.800000000000068,0,3,2
WC2002_0114,2002,2002-06-15,1998-07-12,2002-05-31,2001,2,Germany,Paraguay,South Korea,1,0,12,707.0,13,47,1.7446808510638299,2.127659574468085,1.2340425531914894,1.8333333333333333,1.8,1.7,594.3,13,691.0,14,49,1.5714285714285714,1.346938775510204,1.183673469387755,1.5517241379310345,1.0,0.9,644.3,-1.0,16.0,0.17325227963525847,0.780720798957881,0.05036908380373428,0.8,0.7999999999999999,-50.0,1,0,0
WC2002_0115,2002,2002-06-16,1998-07-12,2002-05-31,2001,2,Spain,Republic of Ireland,South Korea,1,0,7,730.0,44,40,2.05,2.425,0.875,2.35,2.0,2.3,588.8,17,672.0,15,37,1.945945945945946,1.7837837837837838,0.7567567567567568,2.0,1.8,2.2,609.7,-10.0,58.0,0.10405405405405377,0.641216216216216,0.1182432432432432,0.19999999999999996,0.09999999999999964,-20.90000000000009,1,1,1
WC2002_0116,2002,2002-06-16,1998-07-12,2002-05-31,2001,2,Sweden,Senegal,Japan,1,0,16,676.0,6,48,1.8333333333333333,1.3333333333333333,0.6041666666666666,2.0344827586206895,0.8,1.7,596.5555555555555,65,539.0,8,59,1.6779661016949152,1.3389830508474576,0.7796610169491526,1.6470588235294117,2.0,2.3,578.4,-49.0,137.0,0.15536723163841804,-0.005649717514124353,-0.17549435028248594,-1.2,-0.5999999999999999,18.155555555555566,1,2,2
